page_id,uri,date,count,id,type
166014,/training-program/,2024-09-11,2,2259,page
166018,/2022/08/11/fortitude-ranch-survival-community-threat-update-and-newsletter-july-2022/,2024-09-11,1,2374,post
166019,/author/drmiller/,2024-09-12,2,2,author
166020,/about-the-ranch/membershipvisitor-fees/,2024-09-12,26,130,page
166021,/,2024-09-12,4,1090,home
166022,/contact/,2024-09-12,3,9,page
166023,/about-the-ranch/ranch-locations/,2024-09-12,2,128,page
166024,/blog/,2024-09-12,5,1265,page
166025,,2024-09-12,5,,loginpage
166028,/blog/page/7/,2024-09-12,1,1265,page
166029,/feed,2024-09-12,3,,feed
166030,/blog/page/5/,2024-09-12,1,1265,page
166031,/2024/07/31/what-are-the-best-barter-items-to-stockpile-for-a-collapse/,2024-09-12,1,3394,post
166032,/survival-community/,2024-09-12,1,56,page
166034,/download-fortitude-ranch-briefing/,2024-09-12,1,507,page
166035,/index.php,2024-09-12,1,1090,home
166036,/feed/,2024-09-12,2,,feed
166037,/comments/feed,2024-09-12,1,,feed
166038,/comments/feed/,2024-09-12,1,,feed
166039,/wordpress/,2024-09-12,1,,404
166040,/wp/,2024-09-12,1,,404
166041,/old/,2024-09-12,1,,404
166042,/new/,2024-09-12,1,,404
166043,/test/,2024-09-12,1,,404
166044,/backup/,2024-09-12,1,,404
166045,/temp/,2024-09-12,1,,404
166046,/wp-login.php,2024-09-12,2,,loginpage
166047,/blog,2024-09-12,1,1265,page
166048,/initial-membercoin-offering/,2024-09-12,1,403,page
166049,/contact/,2024-09-13,6,9,page
166050,/about-the-ranch/shelter-designs/,2024-09-13,5,122,page
166051,/,2024-09-13,11,1090,home
166052,/wordpress,2024-09-13,1,,404
166053,/wp,2024-09-13,1,,404
166054,/bc,2024-09-13,1,,404
166055,/bk,2024-09-13,1,,404
166056,/backup,2024-09-13,1,,404
166057,/old,2024-09-13,1,,404
166058,/new,2024-09-13,1,,404
166059,/main,2024-09-13,1,,404
166060,/home,2024-09-13,1,,404
166061,/about-the-ranch/,2024-09-13,3,53,page
166062,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-13,2,2977,page
166063,/franchising/,2024-09-13,2,2329,page
166064,/staff/,2024-09-13,3,1002,page
166065,/training-program/,2024-09-13,2,2259,page
166066,,2024-09-13,6,,loginpage
166067,/about-the-ranch/ranch-locations/,2024-09-13,3,128,page
166069,//feed/,2024-09-13,1,,feed
166070,/staff/url(https://fonts.googleapis.com/css,2024-09-13,1,,404
166071,/staff/url(https:/fonts.googleapis.com/css,2024-09-13,1,,404
166072,/blog/,2024-09-13,2,1265,page
166073,/2024/06/03/fortitude-ranch-threat-update-and-may-newsletter/,2024-09-13,1,3341,post
166074,//,2024-09-13,2,,404
166076,/about-the-ranch/ranch-features,2024-09-13,3,124,page
166077,/about-the-ranch/ranch-features/,2024-09-13,2,124,page
166078,/wordpress/,2024-09-13,2,,404
166079,/wp/,2024-09-13,2,,404
166080,/old/,2024-09-13,2,,404
166081,/new/,2024-09-13,1,,404
166082,/test/,2024-09-13,2,,404
166083,/backup/,2024-09-13,2,,404
166084,/temp/,2024-09-13,2,,404
166085,/initial-membercoin-offering/,2024-09-13,1,403,page
166086,/about-the-ranch/membershipvisitor-fees/,2024-09-13,11,130,page
166088,/blog/page/3/,2024-09-13,1,1265,page
166089,/blog/page/6/,2024-09-13,1,1265,page
166090,/aab9,2024-09-13,1,,404
166091,/aaa9,2024-09-13,1,,404
166092,/2024/08/12/backyard-chickens-your-ultimate-survival-asset/,2024-09-13,1,3407,post
166093,/2024/04/26/the-age-of-collapse/,2024-09-13,1,3272,post
166094,/2024/07/25/3390/,2024-09-13,1,3390,post
166095,/2024/07/31/what-are-the-best-barter-items-to-stockpile-for-a-collapse/,2024-09-13,1,3394,post
166096,/2024/05/17/ai-will-be-used-to-destroy-the-world-agi-will-cause-the-collapse/,2024-09-13,1,3320,post
166097,/feed,2024-09-13,1,,feed
166098,/feed/,2024-09-13,1,,feed
166099,/feed/,2024-09-14,3,,feed
166100,/feed,2024-09-14,2,,feed
166101,,2024-09-14,11,,loginpage
166102,/,2024-09-14,4,,404
166103,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-14,2,2977,page
166104,/staff/,2024-09-14,4,1002,page
166105,/training-program/,2024-09-14,3,2259,page
166106,/about-the-ranch/ranch-features/,2024-09-14,3,124,page
166107,/2024/07/25/flashing-red-lights-for-a-collapse-disaster-or-several-in-2024/,2024-09-14,2,3386,post
166108,/initial-membercoin-offering/,2024-09-14,4,403,page
166109,/blog,2024-09-14,2,1265,page
166110,/blog/,2024-09-14,4,1265,page
166112,/comments/feed,2024-09-14,2,,feed
166113,//feed/,2024-09-14,2,,feed
166116,/about-the-ranch/membershipvisitor-fees/,2024-09-14,20,130,page
166118,/rss,2024-09-14,1,,feed
166122,/2024/04/27/fortitude-ranch-threat-update-and-april-newsletter-the-age-of-collapse/,2024-09-14,2,3274,post
166123,/about-the-ranch/,2024-09-14,3,53,page
166124,/download-fortitude-ranch-briefing/,2024-09-14,2,507,page
166126,/blog/page/2/,2024-09-14,3,1265,page
166127,/blog/page/3/,2024-09-14,3,1265,page
166128,/blog/page/5/,2024-09-14,2,1265,page
166129,/blog/page/7/,2024-09-14,2,1265,page
166130,/franchising/,2024-09-14,2,2329,page
166132,/contact/,2024-09-14,8,9,page
166133,/wordpress,2024-09-14,1,,404
166134,/wp,2024-09-14,1,,404
166135,/bc,2024-09-14,1,,404
166136,/bk,2024-09-14,1,,404
166137,/backup,2024-09-14,1,,404
166138,/old,2024-09-14,1,,404
166139,/new,2024-09-14,1,,404
166140,/main,2024-09-14,1,,404
166141,/home,2024-09-14,1,,404
166142,/about-the-ranch/shelter-designs/,2024-09-14,3,122,page
166144,/wp-login.php,2024-09-14,1,,loginpage
166149,/2024/04/26/example-of-collapse-survivor-app-warning/,2024-09-14,2,3261,post
166150,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-14,2,3403,post
166151,/2024/07/14/new-york-times-features-fortitude-ranch/,2024-09-14,2,3375,post
166152,/about-the-ranch/ranch-locations/,2024-09-14,1,128,page
166153,/about-the-ranch/ranch-features,2024-09-14,1,124,page
166155,/2024/08/12/planting-priority-jerusalem-artichoke-a-life-saving-plant/,2024-09-14,2,3410,post
166158,/2024/08/12/backyard-chickens-your-ultimate-survival-asset/,2024-09-14,1,3407,post
166159,/2024/07/25/3390/,2024-09-14,1,3390,post
166160,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s/,2024-09-14,1,3398,post
166161,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-14,1,3379,post
166162,/2024/07/31/what-are-the-best-barter-items-to-stockpile-for-a-collapse/,2024-09-14,1,3394,post
166163,/2024/08/05/russia-edges-closer-to-nuclear-war-continued-russian-threats-of-nuclear-weapons-use-against-nato-countries-enabling-ukrainian-attacks-into-russia-should-not-be-ignored/,2024-09-14,1,3400,post
166164,/author/drmiller/,2024-09-14,1,2,author
166165,/blog/page/4/,2024-09-14,1,1265,page
166166,/blog/page/6/,2024-09-14,1,1265,page
166167,/2024/07/14/leading-british-newspaper-covers-the-survival-and-prepper-movement-in-the-u-s-with-extensive-coverage-of-fortitude-ranch/,2024-09-14,1,3372,post
166168,/2024/06/03/fortitude-ranch-threat-update-and-may-newsletter/,2024-09-14,1,3341,post
166169,/2024/05/17/ai-will-be-used-to-destroy-the-world-agi-will-cause-the-collapse/,2024-09-14,1,3320,post
166170,/2024/04/26/the-age-of-collapse/,2024-09-14,1,3272,post
166171,/2024/04/26/listen-to-podcast-on-ai-enriched-uranium-terrorist-nuclear-attacks/,2024-09-14,1,3263,post
166172,/2024/04/26/listen-to-podcast-on-ai-enriched-uranium-see-video-that-provides-overview-of-collapse-survivor-app/,2024-09-14,1,3265,post
166173,/2024/04/26/lessons-learned-podcast-on-china-taiwan-u-s-scenario-in-collapse-survivor-app/,2024-09-14,1,3268,post
166174,/2023/10/29/brian-nichols-show-interview/,2024-09-14,1,2952,post
166175,/2023/10/31/presidential-executive-order-highlights-risk-of-artificial-intelligence-and-bioengineered-virus-but-includes-no-practical-measures-to-prevent-an-ai-bioengineered-virus-pandemic-a,2024-09-14,1,2955,post
166176,/2020/06/14/fortitude-ranch-june-2020-member-newsletter/,2024-09-14,1,1597,post
166177,/2023/12/07/fortitude-ranch-featured-in-usa-today-article/,2024-09-14,1,3065,post
166178,/2023/09/29/fortitude-ranch-survival-community-threat-update-and-newsletter-september-2023/,2024-09-14,1,2939,post
166179,/2020/05/14/covid-19-update-and-fortitude-ranch-may-2020-newsletter/,2024-09-14,1,1583,post
166180,/2024/04/03/fortitude-ranch-in-the-washington-times/,2024-09-14,1,3254,post
166181,/2023/08/29/fortitude-ranch-survival-community-threat-update-and-newsletter-august-2023/,2024-09-14,1,2890,post
166182,/2018/01/18/three-reasons-to-consider-fortitude-ranch-survival-and-recreational-community-before-the-jan-30-deadline-to-buy-their-discounted-price-membership-token/,2024-09-14,1,742,post
166183,/2024/03/30/fortitude-ranch-threat-update-and-march-newsletter-h5n1-continues-to-mutate-and-spread-in-u-s-serious-60-lethal-human-pandemic-risk/,2024-09-14,1,3211,post
166184,/2020/03/25/covid-19-update-and-second-fortitude-ranch-march-2020-newsletter/,2024-09-14,1,1385,post
166185,/2023/06/25/thoughts-on-the-chaos-in-russia/,2024-09-14,1,2668,post
166186,/2022/03/02/fortitude-ranch-survival-community-newsletter-february-2022/,2024-09-14,1,2218,post
166187,/2023/08/03/fortitude-ranch-launching-a-collapse-survival-simulation-and-threat-warning-app/,2024-09-14,1,2707,post
166188,/2020/12/16/fortitude-ranch-december-2020-newsletter/,2024-09-14,1,1582,post
166189,/2021/01/23/listen-to-podcast-featuring-fortitude-ranch-coo/,2024-09-14,1,1763,post
166190,/2022/02/09/fortitude-ranch-collapse-threat-update-and-newsletter-january-2022/,2024-09-14,1,2164,post
166191,/author/drmiller/page/3/,2024-09-14,1,2,author
166192,/2022/05/04/fire-nuggets-what-are-they-how-do-you-make-them-and-when-do-you-use-them/,2024-09-14,1,2308,post
166193,/author/drmiller/page/2/,2024-09-14,1,2,author
166194,/2023/12/14/leading-podcaster-touts-fortitude-ranch/,2024-09-14,1,3100,post
166195,/2022/08/11/fortitude-ranch-survival-community-threat-update-and-newsletter-july-2022/,2024-09-14,1,2374,post
166196,/2019/06/10/june-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-14,1,1334,post
166197,/2023/07/01/fortitude-ranch-survival-community-threat-update-and-newsletter-july-2023/,2024-09-14,1,2680,post
166198,/2023/12/15/fortitude-ranch-survival-community-threat-update-and-newsletter-november-2023/,2024-09-14,1,3113,post
166199,/2019/09/14/september-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-14,1,1346,post
166200,/2022/09/06/fortitude-ranch-survival-community-threat-update-and-newsletter-august-2022/,2024-09-14,1,2424,post
166201,/2023/07/10/scum-politicians-continue-to-leave-our-grid-vulnerable-and-american-lives-at-risk/,2024-09-14,1,2687,post
166202,/2023/12/17/fortitude-ranch-on-fox-news/,2024-09-14,1,3123,post
166203,/2017/11/06/monkey-pox-bioengineering-and-the-need-to-be-prepared-for-a-pandemic/,2024-09-14,1,447,post
166204,/2023/06/06/fortitude-ranch-survival-community-threat-update-and-newsletter-june-2023/,2024-09-14,1,2596,post
166205,/2019/12/16/december-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-14,1,1354,post
166206,/2017/12/04/fortitude-ranch-utility-token-avoids-security-risks-and-offers-big-upside-price-increase-potential/,2024-09-14,1,693,post
166207,/2023/12/28/fortitude-ranch-survival-community-threat-update-and-newsletter-december-2023/,2024-09-14,1,3133,post
166208,/2020/02/17/february-2020-coronavirus-update-and-fortitude-ranch-newsletter/,2024-09-14,1,1373,post
166209,/2024/01/18/fortitude-ranch-survival-community-threat-update-and-newsletter-january-2024/,2024-09-14,1,3171,post
166210,/2023/08/14/china-war-on-taiwan-risks-nuclear-exchange-that-could-destroy-us-electric-grid/,2024-09-14,1,2839,post
166211,/2017/12/12/why-contingent-membership-in-fortitude-ranch-with-a-utility-token-purchase-may-be-best-for-you/,2024-09-14,1,716,post
166212,/2020/03/10/fortitude-ranch-march-2020-newsletter/,2024-09-14,1,1380,post
166213,/2024/03/30/mike-adams-interviews-fortitude-ranch-ceo/,2024-09-14,1,3225,post
166214,/2023/06/21/2644/,2024-09-14,1,2644,post
166215,/2023/06/21/2641/,2024-09-14,1,2641,post
166216,/2023/06/21/2638/,2024-09-14,1,2638,post
166217,/,2024-09-15,3,1090,home
166218,/about-the-ranch/membershipvisitor-fees/,2024-09-15,30,130,page
166219,//,2024-09-15,2,,404
166221,/rss,2024-09-15,1,,feed
166222,/xampp,2024-09-15,1,,404
166223,/2023/12/28/fortitude-ranch-survival-community-threat-update-and-newsletter-december-2023/,2024-09-15,1,3133,post
166224,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-15,1,3379,post
166225,//feed/,2024-09-15,3,,feed
166226,/2024/04/26/listen-to-podcast-on-ai-enriched-uranium-terrorist-nuclear-attacks/,2024-09-15,1,3263,post
166227,/upload/fw,2024-09-15,1,,404
166228,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-15,1,2977,page
166229,/_profiler/phpinfo,2024-09-15,1,,404
166230,/2024/01/18/fortitude-ranch-survival-community-threat-update-and-newsletter-january-2024/,2024-09-15,1,3171,post
166231,/url(https://fonts.googleapis.com/css,2024-09-15,1,,404
166232,/url(https:/fonts.googleapis.com/css,2024-09-15,1,,404
166233,/about-the-ranch/ranch-locations/,2024-09-15,1,128,page
166234,/about-the-ranch/ranch-locations/url(https://fonts.googleapis.com/css,2024-09-15,1,,404
166235,/about-the-ranch/ranch-locations/url(https:/fonts.googleapis.com/css,2024-09-15,1,,404
166236,,2024-09-15,4,,loginpage
166238,/about-the-ranch/membershipvisitor-fees/url(https://fonts.googleapis.com/css,2024-09-15,1,,404
166239,/about-the-ranch/membershipvisitor-fees/url(https:/fonts.googleapis.com/css,2024-09-15,1,,404
166240,/feed,2024-09-15,1,,feed
166241,/contact/,2024-09-15,1,9,page
166242,/comments/feed/,2024-09-15,2,,feed
166243,/download-fortitude-ranch-briefing/,2024-09-15,2,507,page
166244,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-15,1,3403,post
166246,/about-the-ranch/membershipvisitor-fees/,2024-09-16,23,130,page
166247,/2024/06/03/fortitude-ranch-threat-update-and-may-newsletter/,2024-09-16,1,3341,post
166248,/,2024-09-16,4,1090,home
166249,,2024-09-16,5,,loginpage
166251,/training-program/,2024-09-16,1,2259,page
166253,/atom,2024-09-16,1,,feed
166254,/feed/atom/,2024-09-16,1,,feed
166255,/about-the-ranch,2024-09-16,1,53,page
166256,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans,2024-09-16,1,2977,page
166257,/about-the-ranch/membershipvisitor-fees,2024-09-16,1,130,page
166258,/about-the-ranch/ranch-locations,2024-09-16,1,128,page
166259,/about-the-ranch/shelter-designs,2024-09-16,1,122,page
166260,/blog,2024-09-16,2,1265,page
166261,/comments/feed,2024-09-16,1,,feed
166262,/contact,2024-09-16,2,9,page
166263,/download-fortitude-ranch-briefing,2024-09-16,2,507,page
166264,/feed,2024-09-16,1,,feed
166265,/franchising,2024-09-16,2,2329,page
166266,/staff,2024-09-16,1,1002,page
166267,/training-program,2024-09-16,1,2259,page
166268,/survival-storage/,2024-09-16,1,1766,page
166269,/app/,2024-09-16,1,,404
166270,/login/,2024-09-16,2,,404
166272,/2024/07/25/flashing-red-lights-for-a-collapse-disaster-or-several-in-2024/,2024-09-16,1,3386,post
166273,/blog/page/5/,2024-09-16,1,1265,page
166274,/about-the-ranch/ranch-features,2024-09-16,1,124,page
166275,/author/drmiller/,2024-09-16,1,2,author
166276,/blog/page/4/,2024-09-16,1,1265,page
166277,/blog/page/6/,2024-09-16,1,1265,page
166278,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s/,2024-09-16,1,3398,post
166279,/contact/,2024-09-16,1,9,page
166280,/franchising/,2024-09-16,1,2329,page
166281,/2023/08/03/fortitude-ranch-launching-a-collapse-survival-simulation-and-threat-warning-app/,2024-09-16,1,2707,post
166282,,2024-09-17,108,,loginpage
166283,/,2024-09-17,5,,404
166284,//feed/,2024-09-17,1,,feed
166285,/blog/page/5/,2024-09-17,3,1265,page
166286,/blog/page/4/,2024-09-17,3,1265,page
166287,/2024/07/25/flashing-red-lights-for-a-collapse-disaster-or-several-in-2024/,2024-09-17,1,3386,post
166288,/blog/page/2/,2024-09-17,3,1265,page
166289,/2022/02/09/fortitude-ranch-collapse-threat-update-and-newsletter-january-2022/,2024-09-17,2,2164,post
166290,/2023/06/25/thoughts-on-the-chaos-in-russia/,2024-09-17,2,2668,post
166291,/author/drmiller/page/2/,2024-09-17,1,2,author
166292,/2020/02/17/february-2020-coronavirus-update-and-fortitude-ranch-newsletter/,2024-09-17,1,1373,post
166293,/2023/06/06/fortitude-ranch-survival-community-threat-update-and-newsletter-june-2023/,2024-09-17,1,2596,post
166294,/author/drmiller/page/3/,2024-09-17,1,2,author
166295,/2022/08/11/fortitude-ranch-survival-community-threat-update-and-newsletter-july-2022/,2024-09-17,1,2374,post
166296,/2023/09/29/fortitude-ranch-survival-community-threat-update-and-newsletter-september-2023/,2024-09-17,1,2939,post
166297,/2020/12/16/fortitude-ranch-december-2020-newsletter/,2024-09-17,2,1582,post
166298,/2022/03/02/fortitude-ranch-survival-community-newsletter-february-2022/,2024-09-17,1,2218,post
166299,/2021/01/23/listen-to-podcast-featuring-fortitude-ranch-coo/,2024-09-17,1,1763,post
166300,/2023/12/28/fortitude-ranch-survival-community-threat-update-and-newsletter-december-2023/,2024-09-17,1,3133,post
166301,/2022/09/06/fortitude-ranch-survival-community-threat-update-and-newsletter-august-2022/,2024-09-17,1,2424,post
166302,/2023/08/29/fortitude-ranch-survival-community-threat-update-and-newsletter-august-2023/,2024-09-17,2,2890,post
166303,/2020/05/14/covid-19-update-and-fortitude-ranch-may-2020-newsletter/,2024-09-17,1,1583,post
166304,/2023/10/29/brian-nichols-show-interview/,2024-09-17,1,2952,post
166305,/2024/04/27/fortitude-ranch-threat-update-and-april-newsletter-the-age-of-collapse/,2024-09-17,1,3274,post
166306,/2023/08/14/china-war-on-taiwan-risks-nuclear-exchange-that-could-destroy-us-electric-grid/,2024-09-17,1,2839,post
166307,/2019/09/14/september-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-17,1,1346,post
166308,/2020/03/10/fortitude-ranch-march-2020-newsletter/,2024-09-17,1,1380,post
166309,/about-the-ranch/membershipvisitor-fees/,2024-09-17,19,130,page
166310,/2024/05/17/ai-will-be-used-to-destroy-the-world-agi-will-cause-the-collapse/,2024-09-17,1,3320,post
166312,/staff/url(https://fonts.googleapis.com/css,2024-09-17,1,,404
166313,/staff/url(https:/fonts.googleapis.com/css,2024-09-17,1,,404
166314,/ranch-manager-job-description/,2024-09-17,1,2662,page
166315,/survival-community/,2024-09-17,1,56,page
166316,/wordpress,2024-09-17,1,,404
166317,/wp,2024-09-17,1,,404
166318,/bc,2024-09-17,1,,404
166319,/bk,2024-09-17,1,,404
166320,/backup,2024-09-17,1,,404
166321,/old,2024-09-17,1,,404
166322,/new,2024-09-17,1,,404
166323,/main,2024-09-17,1,,404
166324,/home,2024-09-17,1,,404
166326,/contact/,2024-09-17,4,9,page
166330,/blog/,2024-09-17,2,1265,page
166331,/blog/page/3/,2024-09-17,2,1265,page
166332,/blog/page/6/,2024-09-17,2,1265,page
166333,/blog/page/7/,2024-09-17,2,1265,page
166334,/about-the-ranch/ranch-locations/,2024-09-17,1,128,page
166335,/feed/,2024-09-17,1,,feed
166336,/comments/feed,2024-09-17,1,,feed
166337,/comments/feed/,2024-09-17,1,,feed
166339,/about-the-ranch/ranch-features,2024-09-17,1,124,page
166340,/,2024-09-18,12,1090,home
166341,/2021/01/23/listen-to-podcast-featuring-fortitude-ranch-coo/,2024-09-18,1,1763,post
166342,/about-the-ranch/membershipvisitor-fees/,2024-09-18,34,130,page
166343,/blog,2024-09-18,2,1265,page
166344,,2024-09-18,11,,loginpage
166346,/training-program/,2024-09-18,2,2259,page
166347,/2017/12/04/fortitude-ranch-utility-token-avoids-security-risks-and-offers-big-upside-price-increase-potential/,2024-09-18,1,693,post
166348,/2023/09/29/fortitude-ranch-survival-community-threat-update-and-newsletter-september-2023/,2024-09-18,1,2939,post
166349,/wordpress,2024-09-18,1,,404
166350,/wp,2024-09-18,1,,404
166351,/bc,2024-09-18,1,,404
166352,/bk,2024-09-18,1,,404
166353,/backup,2024-09-18,1,,404
166354,/old,2024-09-18,1,,404
166355,/new,2024-09-18,1,,404
166356,/main,2024-09-18,1,,404
166357,/home,2024-09-18,1,,404
166358,/index.php,2024-09-18,2,1090,home
166359,/2020/05/14/covid-19-update-and-fortitude-ranch-may-2020-newsletter/,2024-09-18,1,1583,post
166360,/staff/,2024-09-18,3,1002,page
166361,/contact/,2024-09-18,7,9,page
166362,/2022/03/02/fortitude-ranch-survival-community-newsletter-february-2022/,2024-09-18,1,2218,post
166363,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-18,2,3379,post
166367,/blog/page/2/,2024-09-18,1,1265,page
166368,/blog/page/3/,2024-09-18,2,1265,page
166369,//feed/,2024-09-18,2,,feed
166370,/feed/,2024-09-18,3,,feed
166371,/comments/feed,2024-09-18,2,,feed
166372,/comments/feed/,2024-09-18,2,,feed
166373,/blog/,2024-09-18,1,1265,page
166374,/about-the-ranch/shelter-designs/,2024-09-18,3,122,page
166375,/about-the-ranch/,2024-09-18,4,53,page
166376,/about-the-ranch/ranch-features/,2024-09-18,3,124,page
166377,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-18,2,2977,page
166378,/about-the-ranch/ranch-locations/,2024-09-18,2,128,page
166379,/about-the-ranch/ranch-features,2024-09-18,1,124,page
166380,/franchising/,2024-09-18,2,2329,page
166381,/author/drmiller/page/3/,2024-09-18,1,2,author
166382,/feed,2024-09-18,1,,feed
166383,//contact/,2024-09-18,1,9,page
166384,//about-the-ranch/,2024-09-18,1,53,page
166385,/initial-membercoin-offering/,2024-09-18,1,403,page
166386,/download-fortitude-ranch-briefing/,2024-09-18,2,507,page
166387,/2017/12/12/why-contingent-membership-in-fortitude-ranch-with-a-utility-token-purchase-may-be-best-for-you/,2024-09-18,1,716,post
166388,/blog/page/4/,2024-09-18,1,1265,page
166389,/initial-membercoin-offering?utm_source=icoholder,2024-09-18,1,403,page
166390,/initial-membercoin-offering/?utm_source=icoholder,2024-09-18,1,403,page
166391,/2020/02/17/february-2020-coronavirus-update-and-fortitude-ranch-newsletter/,2024-09-18,1,1373,post
166392,/2023/06/25/thoughts-on-the-chaos-in-russia/,2024-09-18,1,2668,post
166393,/download-fortitude-ranch-briefing/,2024-09-19,3,507,page
166394,/about-the-ranch/ranch-locations/,2024-09-19,1,128,page
166395,/2019/12/16/december-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-19,1,1354,post
166396,/initial-membercoin-offering/,2024-09-19,1,403,page
166397,/blog,2024-09-19,1,1265,page
166398,/blog/page/4/,2024-09-19,1,1265,page
166399,/contact/,2024-09-19,3,9,page
166400,/feed,2024-09-19,1,,feed
166401,/feed/,2024-09-19,1,,feed
166402,/2022/08/11/fortitude-ranch-survival-community-threat-update-and-newsletter-july-2022/,2024-09-19,1,2374,post
166403,/,2024-09-19,24,1090,home
166404,/wordpress,2024-09-19,1,,404
166405,/wp,2024-09-19,1,,404
166406,/bc,2024-09-19,1,,404
166407,/bk,2024-09-19,1,,404
166408,/backup,2024-09-19,1,,404
166409,/old,2024-09-19,1,,404
166410,/new,2024-09-19,1,,404
166411,/main,2024-09-19,1,,404
166412,/home,2024-09-19,1,,404
166413,/about-the-ranch/,2024-09-19,1,53,page
166414,/about-the-ranch/membershipvisitor-fees/,2024-09-19,19,130,page
166415,/about-the-ranch/ranch-features/,2024-09-19,1,124,page
166416,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-19,1,2977,page
166417,/2018/05/08/may-2018-member-and-fortitude-token-holder-newsletter/,2024-09-19,1,824,post
166418,,2024-09-19,3,,loginpage
166420,/about-the-ranch/shelter-designs/,2024-09-19,1,122,page
166421,/training-program/,2024-09-19,1,2259,page
166422,/blog/page/6/,2024-09-19,1,1265,page
166423,/comments/feed/,2024-09-19,1,,feed
166424,/staff/url(https://fonts.googleapis.com/css,2024-09-19,1,,404
166425,/staff/url(https:/fonts.googleapis.com/css,2024-09-19,1,,404
166426,/2023/06/06/fortitude-ranch-survival-community-threat-update-and-newsletter-june-2023/,2024-09-19,1,2596,post
166427,/blog/page/5/,2024-09-19,1,1265,page
166428,/2023/10/31/presidential-executive-order-highlights-risk-of-artificial-intelligence-and-bioengineered-virus-but-includes-no-practical-measures-to-prevent-an-ai-bioengineered-virus-pandemic-a,2024-09-19,1,2955,post
166429,/about-the-ranch/ranch-features,2024-09-19,2,124,page
166430,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-19,1,3379,post
166431,/2023/07/10/scum-politicians-continue-to-leave-our-grid-vulnerable-and-american-lives-at-risk/,2024-09-19,1,2687,post
166432,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans,2024-09-19,2,2977,page
166433,/about-the-ranch/membershipvisitor-fees,2024-09-19,2,130,page
166434,/contact,2024-09-19,2,9,page
166435,/about-the-ranch,2024-09-19,1,53,page
166436,/about-the-ranch/shelter-designs,2024-09-19,2,122,page
166437,/about-the-ranch/ranch-locations,2024-09-19,2,128,page
166438,/staff,2024-09-19,1,1002,page
166439,/initial-membercoin-offering,2024-09-19,1,403,page
166440,/2023/10/29/brian-nichols-show-interview/,2024-09-19,1,2952,post
166442,/2020/06/14/fortitude-ranch-june-2020-member-newsletter/,2024-09-19,1,1597,post
166443,/2024/07/25/3390/,2024-09-19,1,3390,post
166444,/2023/12/14/leading-podcaster-touts-fortitude-ranch/,2024-09-19,1,3100,post
166445,/2019/06/10/june-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-19,1,1334,post
166446,/2022/02/09/fortitude-ranch-collapse-threat-update-and-newsletter-january-2022/,2024-09-19,1,2164,post
166447,/2020/03/10/fortitude-ranch-march-2020-newsletter/,2024-09-19,1,1380,post
166448,/2020/03/25/covid-19-update-and-second-fortitude-ranch-march-2020-newsletter/,2024-09-19,1,1385,post
166449,/2023/06/21/2641/,2024-09-20,1,2641,post
166450,/staff,2024-09-20,1,1002,page
166451,/staff/,2024-09-20,1,1002,page
166452,/,2024-09-20,5,1090,home
166453,/about-the-ranch/membershipvisitor-fees/,2024-09-20,28,130,page
166454,//feed/,2024-09-20,1,,feed
166455,/feed/,2024-09-20,2,,feed
166456,/comments/feed/,2024-09-20,1,,feed
166457,,2024-09-20,2,,loginpage
166459,/feed,2024-09-20,2,,feed
166461,/2023/06/21/2638/,2024-09-20,1,2638,post
166462,/_fragment,2024-09-20,1,,404
166463,/2023/06/21/2644/,2024-09-20,1,2644,post
166464,/contact/,2024-09-20,4,9,page
166465,/about-the-ranch/shelter-designs/,2024-09-20,1,122,page
166466,/blog/,2024-09-20,3,1265,page
166467,/about-the-ranch/ranch-locations/,2024-09-20,3,128,page
166468,//,2024-09-20,1,,404
